,id,copas,gofres,bebidas,crepes,diaSemana,observacion,helados
501,xCZWRYrocANGxQQ7b3z7,[],"[{'inicio': '12:16:05,233', 'fin': '12:21:05,050'}]",[],[],sábado,,[]
502,xMOeKkJckpvAzjTOc5WF,[],[],[],[],viernes,,"[{'inicio': '13:16:46,382', 'fin': '13:17:24,910'}]"
503,xbzOIaqlbj9QbLHk7XNU,[],[],[],[],domingo,,"[{'inicio': '13:40:22,382', 'fin': '13:40:36,369'}, {'inicio': '13:40:37,263', 'fin': '13:40:56,912'}]"
504,xf8xtZTuZYOaDg5cj1oQ,[],[],[],[],sábado,,"[{'inicio': '14:26:09,614', 'fin': '14:26:36,254'}]"
505,xoJabsKrX41F3jq5dpfT,"[{'inicio': '14:39:04,056', 'fin': '14:42:47,587'}]",[],[],[],domingo,Dos copas ,"[{'inicio': '14:42:48,018', 'fin': '14:42:57,309'}]"
506,xqjbYjA100UxRYm9HYe5,[],[],[],[],domingo,,"[{'inicio': '13:49:14,347', 'fin': '13:49:37,069'}]"
507,y8KqoxkaMETBpDuYs4AR,"[{'inicio': '14:27:35,834', 'fin': '14:29:13,007'}]",[],[],[],domingo,,[]
508,yRbK1hiT1yBczEDy0fZ7,[],[],[],[],viernes,,"[{'inicio': '12:52:21,374', 'fin': '12:54:17,117'}]"
509,yUSsUpOI3jgGqPcVCXol,[],[],"[{'inicio': '14:44:37,031', 'fin': '14:47:21,598'}]",[],domingo,,[]
510,yYwy8e008cKPyfPySgYr,[],[],[],[],domingo,,"[{'inicio': '14:56:35,554', 'fin': '14:56:48,869'}, {'inicio': '14:56:49,784', 'fin': '14:57:31,348'}]"
511,yn8bOtlbbWfcYUvezL5M,[],[],[],"[{'inicio': '12:29:22,776', 'fin': '12:35:28,291'}, {'inicio': '12:35:29,327', 'fin': '12:38:51,202'}]",domingo,,[]
512,yr9C14OhL0YgqV9cevAr,[],[],"[{'inicio': '13:22:31,938', 'fin': '13:24:35,698'}]",[],sábado,,[]
513,z141YeikyrplkrOxbV0i,[],[],[],[],domingo,,"[{'inicio': '13:00:21,647', 'fin': '13:01:07,437'}]"
514,z8ot0y3Wv9wI670o8wPn,[],[],[],[],domingo,,"[{'inicio': '13:42:37,877', 'fin': '13:42:40,879'}, {'inicio': '13:42:47,032', 'fin': '13:42:50,694'}, {'inicio': '13:45:32,697', 'fin': '13:45:37,214'}]"
515,zE9YhYEf2caIkbXHem6U,[],[],"[{'inicio': '14:44:43,805', 'fin': '14:47:23,742'}]",[],domingo,,[]
516,zFpkGFl6AXO5ggfGJx3b,[],[],"[{'inicio': '13:34:40,166', 'fin': '13:35:29,514'}]",[],domingo,,[]
517,zddP2PlHlbDq3gwaZxiG,[],[],"[{'inicio': '14:17:15,822', 'fin': '14:19:35,585'}, {'inicio': '14:19:36,958', 'fin': '14:20:01,092'}]",[],domingo,,[]
518,zgt9I87HJHSjsb6oXF7x,[],[],[],[],domingo,,"[{'inicio': '12:43:41,755', 'fin': '12:44:06,924'}, {'inicio': '12:44:13,637', 'fin': '12:44:18,451'}, {'inicio': '12:44:23,598', 'fin': '12:44:49,366'}, {'inicio': '12:44:51,942', 'fin': '12:45:21,724'}]"
519,zlU7EoYqmxxkrHHz2tcM,[],[],"[{'inicio': '13:26:07,460', 'fin': '13:27:22,793'}]",[],domingo,,[]
520,zqy4MfZxlRdI51u9V8lC,[],[],[],[],domingo,,"[{'inicio': '14:20:05,375', 'fin': '14:20:24,932'}]"
521,ztOsJ1Vzd7Z6NLAXZAb0,[],[],[],[],sábado,,"[{'inicio': '14:30:12,471', 'fin': '14:30:31,809'}]"
522,zveavgvE9vAFkJqtfdVR,[],[],[],[],domingo,,"[{'inicio': '13:24:50,635', 'fin': '13:25:23,396'}, {'inicio': '13:25:29,015', 'fin': '13:26:15,138'}, {'inicio': '13:26:15,573', 'fin': '13:26:45,128'}]"
523,zxQb72zK2RY1RQPC0Zlz,[],[],[],[],viernes,,"[{'inicio': '15:00:18,570', 'fin': '15:01:21,758'}]"
524,zzhuYPcjJ7uI5KNiCCMt,"[{'inicio': '13:27:33,586', 'fin': '13:29:11,342'}]",[],[],[],domingo,,[]
